fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category,keep_for_od
20359,"11579183808",,,,,,,,,"""addr:housename""=>""London"",""addr:housenumber""=>""15"",""addr:street""=>""Triq L-Immakulata Kuncizzjoni""",Il-Gżira,Others,Yes
20360,"11579183151",,,,,,,,,"""addr:housename""=>""Lisieux"",""addr:housenumber""=>""12"",""addr:street""=>""Triq L-Immakulata Kuncizzjoni""",Il-Gżira,Others,Yes
20361,"11579130278",,,,,,,,,"""addr:housenumber""=>""114"",""addr:street""=>""St Albert Street""",Il-Gżira,Others,Yes
20362,"11579182048",,,,,,,,,"""addr:housename""=>""St. Joseph"",""addr:housenumber""=>""63""",Il-Gżira,Others,Yes
20363,"11579195413",Obsessed Beauty Club,,,,,,,,"""shop""=>""beauty""",Il-Gżira,Shopping,Yes
20364,"11579197802",,,,,,,,,"""emergency""=>""assembly_point""",Il-Gżira,Others,Yes
20365,"12995623662",Gżira Stationery,,,,,,,,"""contact:facebook""=>""https://www.facebook.com/profile.php?id=100070190436593"",""description""=>""We sell all stationery, books, toys, top-up cards, Swimming wear, Beachwear and gifts for all ages. We also Print, Scan, Laminate, Bind. And all size passport photo USA green card, D Lottary card photo taken and printed"",""email""=>""gzirastationery@gmail.com"",""opening_hours""=>""09:00-17:00"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes"",""phone""=>""+35 62 733 35 44"",""service:binding""=>""yes"",""service:copy""=>""yes"",""service:print""=>""yes"",""service:scan""=>""yes"",""shop""=>""copyshop"",""wheelchair""=>""limited""",Il-Gżira,Shopping,Yes
20366,"13006863917",BD supermarket,,,,,,,,"""shop""=>""convenience"",""wheelchair""=>""limited""",Il-Gżira,Shopping,Yes
20367,"13006863918",Panina Gżira,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:housenumber""=>""140"",""addr:street""=>""Triq il-Flotta"",""amenity""=>""fast_food"",""delivery""=>""yes"",""mobile""=>""+35 67 767 99 99"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes"",""takeaway""=>""yes"",""wheelchair""=>""limited""",Il-Gżira,Recreation,Yes
20368,"13029822457",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20369,"13029822462",Albert's motorbike/scooter hire,,,,,,,,"""amenity""=>""car_rental"",""mobile""=>""+356 9949 0192""",Il-Gżira,Others,Yes
20370,"13029822463",Contrasto lux,,,,,,,,"""phone""=>""+35 67 956 30 04"",""shop""=>""beauty""",Il-Gżira,Shopping,Yes
20371,"13029822464",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20372,"13029822465",Spices of life,,,,,,,,"""shop""=>""convenience""",Il-Gżira,Shopping,Yes
20373,"12752439321",,,,,,,,survey_point,,Il-Gżira,Others,Yes
20374,"12351382851",,,,,,,,,"""amenity""=>""parking"",""parking""=>""street_side""",Il-Gżira,Others,Yes
20375,"13029822458",,,,,,,,,"""emergency""=>""assembly_point""",Il-Gżira,Others,Yes
20376,"1043820261",Regional Road Petrol Station,,,,,,,,"""amenity""=>""fuel"",""opening_hours""=>""24/7""",Il-Gżira,Personal Errands,Yes
20380,"12663080471",,,,,,,,survey_point,,Il-Gżira,Others,Yes
20385,"12663080472",,,,,,,,survey_point,,Il-Gżira,Others,Yes
20388,"13029822459",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20390,"4002896908",,,,,,,,,"""noexit""=>""yes""",Il-Gżira,Others,Yes
20391,"4002896940",,,,,,,,,"""noexit""=>""yes""",Il-Gżira,Others,Yes
20395,"10768176705",,,,,,,,,"""addr:city""=>""San Ġiljan"",""addr:country""=>""MT"",""addr:housenumber""=>""12"",""addr:postcode""=>""STJ 1471"",""addr:street""=>""Triq Dun Anton Debono""",Il-Gżira,Others,Yes
20403,"11579194731",Eastern Barber,,,,,,,,"""hairdresser""=>""barber"",""opening_hours""=>""Mo-Sa 09:00-22:00;Su 12:00-20:00"",""shop""=>""hairdresser""",Il-Gżira,Shopping,Yes
20404,"11579192272",,,,,,,,,"""addr:housenumber""=>""76""",Il-Gżira,Others,Yes
20405,"11579182047",,,,,,,,,"""addr:housename""=>""Benviour"",""addr:housenumber""=>""77""",Il-Gżira,Others,Yes
20406,"11579192778",,,,,,,,,"""addr:housename""=>""Lily"",""addr:housenumber""=>""78""",Il-Gżira,Others,Yes
20407,"11579159968",,,,,,,,,"""addr:housenumber""=>""83""",Il-Gżira,Others,Yes
20408,"11579178295",,,,,,,,,"""addr:housename""=>""Casa Camille"",""addr:housenumber""=>""85""",Il-Gżira,Others,Yes
20409,"11579146663",,,,,,,,,"""addr:housenumber""=>""61"",""addr:street""=>""St Albert Street""",Il-Gżira,Others,Yes
20410,"11579192273",,,,,,,,,"""addr:housenumber""=>""50"",""addr:street""=>""St Albert Street""",Il-Gżira,Others,Yes
20411,"11579183150",,,,,,,,,"""addr:housenumber""=>""90""",Il-Gżira,Others,Yes
20412,"11395656927",,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:housenumber""=>""84"",""addr:street""=>""Triq Il-Flotta""",Il-Gżira,Others,Yes
20413,"11579194732",Bait,,,,,,,,"""amenity""=>""fast_food""",Il-Gżira,Recreation,Yes
20414,"6222651588",David Hardware Store,,,,,,,,"""addr:street""=>""Triq Carlo Manche"",""opening_hours""=>""Mo-Fr 07:30-13:00,15:30-18:30; Sa 07:30-13:00"",""phone""=>""+35621315912"",""shop""=>""hardware""",Il-Gżira,Shopping,Yes
20416,"11412592369",Blubay Appartments,,,,,,,,"""tourism""=>""apartment""",Il-Gżira,Recreation,Yes
20417,"2448006796",,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:housenumber""=>""21"",""addr:postcode""=>""GZR 1120"",""addr:street""=>""Pjazza Meme' Scicluna"",""amenity""=>""post_office"",""opening_hours""=>""Mo-Sa 07:30-01:00"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com/postoffices?l=1""",Il-Gżira,Personal Errands,Yes
20419,"1657800338",Polyclinic Sliema,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:street""=>""Pjazza Meme Scicluna"",""amenity""=>""hospital"",""emergency""=>""yes"",""healthcare""=>""hospital"",""name:en""=>""Gzira Health Centre"",""opening_hours""=>""Mo-Fr 07:00-20:00; Sa 07:00-17:00"",""phone""=>""+35622609000"",""website""=>""https://deputyprimeminister.gov.mt/en/phc/Pages/Health-Centres/Gzira-Health-Centre.aspx""",Il-Gżira,Medical Purpose,Yes
20420,"4639344197",,,,,,,,,"""amenity""=>""police"",""email""=>""cpt.gzira@gov.mt"",""mobile""=>""+35679634147"",""opening_hours""=>""24/7"",""operator""=>""Pulizija ta' Malta"",""operator:wikidata""=>""Q2413538"",""operator:wikipedia""=>""en:Malta Police Force""",Il-Gżira,Personal Errands,Yes
20421,"11579192275",,,,,,,,,"""addr:housename""=>""St. Etienne"",""addr:street""=>""Pjazza Meme Scicluna""",Il-Gżira,Others,Yes
20422,"11579182316",,,,,,,,,"""amenity""=>""bench""",Il-Gżira,Others,Yes
20423,"11579194733",Lorella's Salon,,,,,,,,"""shop""=>""hairdresser""",Il-Gżira,Shopping,Yes
20424,"11579130280",,,,,,,,,"""addr:housenumber""=>""23"",""addr:street""=>""Triq Belvedere""",Il-Gżira,Others,Yes
20425,"4471706708",MyConvenience Gżira 2,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:housenumber""=>""148"",""addr:street""=>""Triq Carlo Manchè"",""opening_hours""=>""Mo-Su 06:00-22:00"",""operator""=>""MyConvenience / MySupermarket (Malta)"",""shop""=>""convenience"",""website""=>""https://my.mt/locations/""",Il-Gżira,Shopping,Yes
20426,"11579130279",Zahra,,,,,,,,"""shop""=>""car_repair""",Il-Gżira,Shopping,Yes
20427,"11579190109",,,,,,,,,"""addr:housename""=>""Dores""",Il-Gżira,Others,Yes
20428,"11579192872",,,,,,,,,"""addr:housenumber""=>""91"",""addr:street""=>""Triq Belvedere""",Il-Gżira,Others,Yes
20429,"11579192779",,,,,,,,,"""addr:housenumber""=>""27"",""addr:street""=>""Triq Belvedere""",Il-Gżira,Others,Yes
20430,"11579182317",,,,,,,,,"""addr:housename""=>""Viva Gesu"",""addr:housenumber""=>""89"",""addr:street""=>""Triq Belvedere""",Il-Gżira,Others,Yes
20431,"6633227675",Ali Baba,,,,,,,,"""addr:housenumber""=>""9"",""addr:street""=>""Triq Ponsomby"",""amenity""=>""restaurant"",""opening_hours""=>""Mo 18:30-22:30; Tu-Sa 12:00-14:45,18:30-22:30"",""phone""=>""+356 2134 0119"",""website""=>""https://www.hanyharb.com/""",Il-Gżira,Recreation,Yes
20432,"11579192875",,,,,,,,,"""addr:housenumber""=>""33"",""addr:street""=>""Triq Belvedere""",Il-Gżira,Others,Yes
20433,"6306305098",Kenneth Sound & Vision,,,,,,,,"""addr:street""=>""Triq Sir Charles Cameron"",""opening_hours""=>""Mo-Sa 09:30-12:30,16:30-19:30"",""shop""=>""electronics""",Il-Gżira,Shopping,Yes
20434,"11579146664",,,,,,,,,"""addr:housenumber""=>""74""",Il-Gżira,Others,Yes
20435,"6765235985",Posh Turkish,,,,,,,,"""addr:street""=>""Triq Sir Frederick Ponsonby"",""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""balkan;burger;cake;chicken;coffee_shop;donut;grill;kebab;pizza;sausage;tea;turkish"",""diet:vegan""=>""yes"",""email""=>""info@posh.com.mt"",""internet_access""=>""wlan"",""opening_hours""=>""Mo-Su 09:00-03:00"",""operator""=>""Erdal kara"",""phone""=>""+35621341866"",""website""=>""https://www.posh.com.mt/""",Il-Gżira,Recreation,Yes
20436,"11579194734",,,,,,,,,"""addr:housenumber""=>""65"",""addr:street""=>""Triq il-Belveder""",Il-Gżira,Others,Yes
20437,"11579195362",,,,,,,,,"""addr:housenumber""=>""73""",Il-Gżira,Others,Yes
20438,"11579195363",,,,,,,,,"""addr:housenumber""=>""87"",""addr:street""=>""Triq Belvedere""",Il-Gżira,Others,Yes
20439,"11579197801",,,,,,,,,"""addr:housename""=>""Astor"",""addr:housenumber""=>""86""",Il-Gżira,Others,Yes
20440,"11579197803",Dazzle Boutique,,,,,,,,"""shop""=>""clothes""",Il-Gżira,Shopping,Yes
20441,"11579199370",,,,,,,,,"""amenity""=>""waste_basket""",Il-Gżira,Others,Yes
20442,"11579199371",,,,,,,,,"""addr:housename""=>""Torino""",Il-Gżira,Others,Yes
20443,"11579199669",,,,,,,,,"""addr:housenumber""=>""51""",Il-Gżira,Others,Yes
20444,"11579343520",,,,,,,,,"""entrance""=>""shop""",Il-Gżira,Others,Yes
20445,"11579343530",,,,,,,,,"""artwork_type""=>""bust"",""material""=>""metal"",""subject:wikidata""=>""Q16062698"",""subject:wikipedia""=>""en:Carmelo Scicluna"",""tourism""=>""artwork"",""wikimedia_commons""=>""File:Carmelo 'Meme' Scicluna O.B.E..jpg""",Il-Gżira,Recreation,Yes
20447,"3084261987",NSTS Hostel,,,,,,,,"""tourism""=>""hostel""",Il-Gżira,Recreation,Yes
20448,"12748150299",,,,,,,,survey_point,,Il-Gżira,Others,Yes
20452,"4479091289",Berlitz,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:postcode""=>""GZR 1707"",""addr:street""=>""Triq Edgar Bernard"",""amenity""=>""language_school"",""brand""=>""Berlitz"",""brand:wikidata""=>""Q821960"",""language:en""=>""yes""",Il-Gżira,Education,Yes
20454,"5641889022",The Hatter,,,,,,,,"""addr:country""=>""MT"",""addr:housenumber""=>""34"",""addr:postcode""=>""GZR 1660"",""addr:street""=>""Triq Gerry Zammit"",""amenity""=>""pub"",""check_date""=>""2026-01-22"",""check_date:currency:XBT""=>""2025-07-15"",""contact:facebook""=>""thehattermalta"",""currency:XBT""=>""yes"",""opening_hours""=>""Mo 16:00-24:00; Tu-Fr 16:00-01:00; Sa 15:00-01:00; Su 15:00-24:00"",""payment:blink""=>""yes"",""payment:cash""=>""yes"",""payment:lightning""=>""yes"",""payment:lightning_contactless""=>""yes"",""payment:onchain""=>""yes"",""payment:visa""=>""yes"",""phone""=>""+356 2134 2769""",Il-Gżira,Recreation,Yes
20455,"4238875100",The Hair Lounge,,,,,,,,"""internet_access""=>""wlan"",""shop""=>""hairdresser""",Il-Gżira,Shopping,Yes
20456,"3084165719",MyConvenience Gżira 3,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:housenumber""=>""179"",""addr:street""=>""Triq Nazju Ellul"",""shop""=>""convenience""",Il-Gżira,Shopping,Yes
20458,"4517915789",,,,,,,,,"""amenity""=>""clinic"",""healthcare""=>""clinic""",Il-Gżira,Medical Purpose,Yes
20460,"4615039889",,,,,,,,,"""amenity""=>""bench""",Il-Gżira,Others,Yes
20462,"3084178107",Ray Scooters,,,,,,,,"""shop""=>""motorcycle""",Il-Gżira,Shopping,Yes
20464,"13009351095",Enya,,,,,,,,"""shop""=>""beauty""",Il-Gżira,Shopping,Yes
20469,"4345628947",Asia Food Store,,,,,,,,"""delivery""=>""yes"",""shop""=>""supermarket""",Il-Gżira,Shopping,Yes
20470,"9700279817",POPP,,,,,,,,"""addr:housenumber""=>""47"",""addr:postcode""=>""GZR 1623"",""addr:street""=>""Triq Nazju Ellul"",""email""=>""hello@popp.mt"",""mobile""=>""+356 7787 8787"",""opening_hours""=>""Tu-Fr 11:00-19:00; Sa 11:00-16:00"",""shop""=>""beverages"",""website""=>""https://www.popp.mt/""",Il-Gżira,Shopping,Yes
20471,"11237648237",,,,,,,,,"""shop""=>""beverages""",Il-Gżira,Shopping,Yes
20472,"13029822460",Fiona's,,,,,,,,"""amenity""=>""fast_food"",""opening_hours""=>""Mo-Fr 05:00-14:30,16:30-20:00; Sa 05:00-14:00; Su 06:00-11:00; PH 06:00-11:00"",""takeaway""=>""yes""",Il-Gżira,Recreation,Yes
20473,"4344571449",Id-Daħla l-Qadima tal-Gżira,,,,,,,,"""access""=>""yes"",""historic""=>""ruins"",""name:en""=>""Gżira's Old Gate""",Il-Gżira,Recreation,Yes
20474,"13029822461",Trift MT,,,,,,,,"""second_hand""=>""yes"",""shop""=>""clothes""",Il-Gżira,Shopping,Yes
20475,"2501806087",,,,,,,,,"""noexit""=>""motor_vehicle""",Il-Gżira,Others,Yes
20476,"3707529074",,,,,,,,,"""noexit""=>""yes""",Il-Gżira,Others,Yes
20477,"2448003128",BMW,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:street""=>""Rue D'Argens"",""brand""=>""BMW"",""brand:wikidata""=>""Q26678"",""brand:wikipedia""=>""en:BMW"",""opening_hours""=>""Mo-Fr 09:00-18:30; Sa 09:00-12:00"",""shop""=>""car""",Il-Gżira,Shopping,Yes
20481,"3509957770",Gasan Mamo,,,,,,,,"""addr:street""=>""Msida Road"",""check_date""=>""2025-08-23"",""office""=>""insurance"",""opening_hours""=>""Mo,Tu,Th,Fr 08:00-17:00; We 08:00-13:00,14:30-17:00"",""phone""=>""+35621345123"",""website""=>""https://www.gasanmamo.com""",Il-Gżira,Commuting to work,Yes
20482,"5929190541",D&J Food Express,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2025-08-23"",""opening_hours""=>""Mo-Fr 06:00-16:00""",Il-Gżira,Recreation,Yes
20483,"13092787962",Citadel Insurance,,,,,,,,"""check_date""=>""2025-08-23"",""office""=>""insurance""",Il-Gżira,Commuting to work,Yes
20484,"13092787961",Douglas Hair Stylists,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""hairdresser""",Il-Gżira,Shopping,Yes
20485,"13092787959",Akkwarju Malta,,,,,,,,"""check_date""=>""2025-08-23"",""disused:shop""=>""pet""",Il-Gżira,Others,Yes
20486,"13092787972",JB Stores,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""houseware""",Il-Gżira,Shopping,Yes
20488,"13092787956",Arjakon,,,,,,,,"""check_date""=>""2025-08-23"",""disused:shop""=>""appliance""",Il-Gżira,Others,Yes
20489,"13092787933",International Marine Centre,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""boat""",Il-Gżira,Shopping,Yes
20490,"4058446998",,,,,,,,survey_point,,Il-Gżira,Others,Yes
20491,"5929181025",The Seafood Market Grill by Adam,,,,,,,,"""check_date""=>""2025-08-23"",""contact:instagram""=>""theseafoodmarketmalta"",""opening_hours""=>""Tu-Th 18:00-22:00; Fr-Sa 12:00-16:30,18:00-22:00"",""shop""=>""seafood"",""website""=>""https://theseafoodmarket.com.mt/""",Il-Gżira,Shopping,Yes
20492,"8301454621",MyConvenience Gżira 7,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:housenumber""=>""245"",""addr:street""=>""Triq l-Imsida"",""check_date""=>""2025-08-23"",""opening_hours""=>""Mo-Su 07:00-21:00"",""operator""=>""MyConvenience / MySupermarket (Malta)"",""shop""=>""convenience"",""website""=>""https://my.mt/locations/""",Il-Gżira,Shopping,Yes
20493,"13092787960",Orient Grill,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23""",Il-Gżira,Recreation,Yes
20494,"7117397856",Euronet,,,,,,,,"""amenity""=>""atm"",""brand""=>""Euronet"",""brand:wikidata""=>""Q5412010"",""check_date""=>""2025-08-23"",""opening_hours""=>""24/7"",""operator""=>""Euronet"",""operator:wikidata""=>""Q5412010""",Il-Gżira,Personal Errands,Yes
20495,"4560743891",UniCar,,,,,,,,"""amenity""=>""car_rental"",""name:en""=>""UniCar""",Il-Gżira,Others,Yes
20496,"4058446996",,,,,,,,survey_point,,Il-Gżira,Others,Yes
20498,"3084195726",OK Home,,,,,,,,"""opening_hours""=>""Mo-Fr 09:00-19:00; Sa 09:00-13:00"",""shop""=>""furniture""",Il-Gżira,Shopping,Yes
20499,"6087595286",Cath's Home,,,,,,,,"""addr:street""=>""Triq Il-Gżira"",""opening_hours""=>""Mo-Fr 09:00-13:00,16:30-19:00; Sa 09:00-14:00"",""shop""=>""appliance""",Il-Gżira,Shopping,Yes
20501,"6087588494",He & She,,,,,,,,"""check_date""=>""2025-09-27"",""female""=>""yes"",""male""=>""yes"",""opening_hours""=>""Tu-Sa 09:00-18:00"",""shop""=>""hairdresser""",Il-Gżira,Shopping,Yes
20502,"6087835397",Azzopardi Fisheries,,,,,,,,"""shop""=>""seafood""",Il-Gżira,Shopping,Yes
20503,"6087608274",Times Gone By,,,,,,,,"""amenity""=>""bar""",Il-Gżira,Recreation,Yes
20504,"4560743818",Active Car Rental Sliema,,,,,,,,"""amenity""=>""car_rental"",""name:en""=>""Active Car Rental Sliema""",Il-Gżira,Others,Yes
20505,"6087610879",Gentleman's Barbershop,,,,,,,,"""addr:city""=>""Tas-Sliema"",""addr:country""=>""MT"",""description""=>""Men's barbershop"",""payment:cash""=>""yes"",""shop""=>""hairdresser""",Il-Gżira,Shopping,Yes
20506,"5894677146",Euronet,,,,,,,,"""addr:street""=>""Rue D'Argens"",""amenity""=>""atm"",""brand""=>""Euronet"",""brand:wikidata""=>""Q5412010"",""brand:wikipedia""=>""en:Euronet Worldwide"",""cash_in""=>""no"",""description""=>""24/7 ATM"",""operator""=>""Euronet"",""operator:wikidata""=>""Q5412010"",""operator:wikipedia""=>""en:Euronet Worldwide""",Il-Gżira,Personal Errands,Yes
20507,"3087217155",Micro Media Computers and Stationery,,,,,,,,"""shop""=>""stationery""",Il-Gżira,Shopping,Yes
20508,"5894676255",Kunsill Lokali Gżira,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:street""=>""Rue D'Argens"",""description""=>""Local council offices in Gżira"",""government""=>""local_authority"",""name:en""=>""Il-Gżira Local Council"",""office""=>""government"",""opening_hours""=>""Mo-Fr 08:00-16:00""",Il-Gżira,Commuting to work,Yes
20509,"3087217157",O'Hea Pharmacy,,,,,,,,"""addr:street""=>""115, Triq Manoel De Vilhena Gzira, GZR 1017"",""amenity""=>""pharmacy"",""check_date""=>""2025-08-23"",""healthcare""=>""pharmacy"",""mobile""=>""+356 9975 7913"",""opening_hours""=>""Mo-Sa 07:30-19:30"",""website""=>""http://facebook.com""",Il-Gżira,Medical Purpose,Yes
20510,"5262229746",Claudio Motor World,,,,,,,,"""shop""=>""motorcycle""",Il-Gżira,Shopping,Yes
20511,"6080320258",MyConvenience Gżira 4,,,,,,,,"""addr:street""=>""Rue d'Argens"",""opening_hours""=>""Mo-Su 07:00-22:00"",""operator""=>""MyConvenience / MySupermarket (Malta)"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""shop""=>""convenience"",""website""=>""https://my.mt/locations/""",Il-Gżira,Shopping,Yes
20513,"3087209794",A. Zammit General Store,,,,,,,,"""check_date""=>""2025-09-27"",""opening_hours""=>""Mo,Tu,Th,Fr 08:00-12:00,16:00-18:30; Sa 08:00-12:00"",""shop""=>""hardware""",Il-Gżira,Shopping,Yes
20514,"6511616070",L'Angolo,,,,,,,,"""addr:street""=>""Triq ir-Rebħa"",""amenity""=>""bar"",""phone""=>""+356 9959 8213""",Il-Gżira,Recreation,Yes
20515,"5896612781",J&M Self service,,,,,,,,"""addr:street""=>""Triq Manoel de Vilhena"",""check_date""=>""2025-08-23"",""description""=>""Carries Russian food"",""shop""=>""supermarket""",Il-Gżira,Shopping,Yes
20516,"3087217156",TACC Tradin Co. House Appliances Store,,,,,,,,"""shop""=>""variety_store""",Il-Gżira,Shopping,Yes
20517,"4340381794",Chinese Massage,,,,,,,,"""shop""=>""massage""",Il-Gżira,Shopping,Yes
20519,"6039720625",Gżira Self Service,,,,,,,,"""addr:housenumber""=>""61"",""addr:street""=>""Triq Ir-Rebħa"",""shop""=>""convenience""",Il-Gżira,Shopping,Yes
20520,"6578243386",Elektro Services,,,,,,,,"""addr:housenumber""=>""347"",""addr:street""=>""Rue d'Argens"",""shop""=>""electrical""",Il-Gżira,Shopping,Yes
20522,"11224423753",Dave's,,,,,,,,"""check_date""=>""2025-08-23"",""opening_hours""=>""24/7"",""shop""=>""convenience""",Il-Gżira,Shopping,Yes
20523,"11460032695",Damiano's Dessert,,,,,,,,"""contact:facebook""=>""https://www.facebook.com/damianosdessertmalta/"",""contact:instagram""=>""https://www.instagram.com/damianosdessertmalta/"",""description""=>""Gluten Free Desserts"",""mobile""=>""+356 9945 7274"",""opening_hours""=>""Tu-Su 08:00-13:30"",""shop""=>""pastry""",Il-Gżira,Shopping,Yes
20524,"11540441455",Grands Suites,,,,,,,,"""addr:street""=>""Triq in-Rebha c/o Sliema road"",""phone""=>""+35623456001"",""tourism""=>""hotel"",""website""=>""www.grandssuites.com.mt""",Il-Gżira,Recreation,Yes
20525,"12189841323",Hotel Urban Isle,,,,,,,,"""addr:housenumber""=>""311"",""addr:street""=>""Tirq d’Argens"",""mobile""=>""+356 9943 3458"",""tourism""=>""hotel""",Il-Gżira,Recreation,Yes
20526,"12771939747",Now Croissant & Coffee,,,,,,,,"""amenity""=>""cafe"",""cuisine""=>""coffee_shop"",""indoor_seating""=>""yes"",""outdoor_seating""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes""",Il-Gżira,Recreation,Yes
20527,"12771990245",Buchmans,,,,,,,,"""amenity""=>""fast_food"",""indoor_seating""=>""yes"",""outdoor_seating""=>""no"",""payment:credit_cards""=>""no"",""payment:debit_cards""=>""no""",Il-Gżira,Recreation,Yes
20528,"13009351096",,,,,,,,,"""amenity""=>""vending_machine"",""vending""=>""drinks""",Il-Gżira,Others,Yes
20529,"13009351097",Gesco signs,,,,,,,,"""opening_hours""=>""Mo-Fr 07:00-11:45,13:00-16:30"",""phone""=>""+35 62 133 55 31"",""shop""=>""printing""",Il-Gżira,Shopping,Yes
20530,"13009351607",Gamers Land,,,,,,,,"""mobile""=>""+35 67 780 50 00"",""opening_hours""=>""10:00-21:00"",""shop""=>""video_games"",""wheelchair""=>""limited""",Il-Gżira,Shopping,Yes
20531,"13174308101",D'Argens Pharmacy,,,,,,,,"""addr:street""=>""330 Triq D'Argens, Il-Gżira"",""amenity""=>""pharmacy"",""opening_hours""=>""Mo-Fr 08:30-12:30, 16:00-19:00"",""phone""=>""2133 0817"",""website""=>""http://pharmacy.com.mt""",Il-Gżira,Medical Purpose,Yes
20532,"13339963360",QLiving Apartment Suites,,,,,,,,"""tourism""=>""apartment""",Il-Gżira,Recreation,Yes
20533,"3066837241",,,,,,,,,"""access""=>""yes"",""amenity""=>""toilets"",""check_date""=>""2026-03-03"",""fee""=>""no"",""female""=>""yes"",""male""=>""yes"",""toilets:disposal""=>""flush"",""wheelchair""=>""yes""",Il-Gżira,Personal Errands,Yes
20534,"3405519745",,,,,,,,,"""noexit""=>""yes""",Il-Gżira,Others,Yes
20535,"5894524137",Gżira Scout Group,,,,,,,,"""addr:street""=>""Triq Il-Gżira"",""check_date""=>""2025-08-23"",""club""=>""scout"",""description""=>""Home of the 10th Gżira Rangers Unit""",Il-Gżira,Others,Yes
20536,"6087601685",BOV,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:housenumber""=>""219-220"",""addr:street""=>""The Strand"",""amenity""=>""bank"",""atm""=>""yes"",""check_date""=>""2025-08-23"",""drive_through""=>""no"",""level""=>""0"",""opening_hours""=>""Mo-Th 08:30-14:00; Fr 08:30-15:30; Sa 08:30-12:30"",""operator""=>""Bank of Valletta p.l.c."",""phone""=>""+35621312020"",""website""=>""https://www.bov.com/outlets/gzira-triq-l-imsida""",Il-Gżira,Personal Errands,Yes
20537,"3405519730",,,,,,,,,"""noexit""=>""yes""",Il-Gżira,Others,Yes
20538,"8675534730",Manoel Island Service Station,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:postcode""=>""GZR 1023"",""addr:street""=>""The Strand"",""amenity""=>""fuel"",""check_date""=>""2025-08-23"",""fuel:diesel""=>""yes"",""fuel:octane_98""=>""yes""",Il-Gżira,Personal Errands,Yes
20539,"5986636185",,,,,,,,,"""amenity""=>""vending_machine"",""drink:water""=>""yes"",""vending""=>""drinks""",Il-Gżira,Others,Yes
20540,"11076806637",Café Jubilee,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""maltese;coffee_shop"",""website""=>""https://cafejubilee.com/""",Il-Gżira,Recreation,Yes
20541,"11076806638",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""1948"",""material""=>""stone"",""memorial""=>""plaque""",Il-Gżira,Recreation,Yes
20542,"6799762216",AYU The Travelers Kitchen,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:street""=>""The Strand"",""amenity""=>""restaurant"",""check_date""=>""2026-01-01"",""check_date:opening_hours""=>""2026-01-01"",""contact:website""=>""https://ayu.mt/"",""cuisine""=>""asian"",""opening_hours""=>""Mo-Su 10:00-01:00""",Il-Gżira,Recreation,Yes
20543,"6810856378",the Crew Cafe' Bar,,,,,,,,"""addr:city""=>""Il-Gżira"",""addr:country""=>""MT"",""addr:housenumber""=>""207"",""addr:postcode""=>""GZR 1023"",""addr:street""=>""The Strand"",""air_conditioning""=>""yes"",""amenity""=>""restaurant"",""bar""=>""yes"",""check_date""=>""2025-09-27"",""cuisine""=>""coffee_shop;burger;sandwich;fish_and_chips"",""email""=>""info@thecrewafebar.com"",""internet_access""=>""wlan"",""mobile""=>""+356 9999 9207"",""opening_hours""=>""09:00-24:00""",Il-Gżira,Recreation,Yes
20544,"11579028168",House of Beauty,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""beauty""",Il-Gżira,Shopping,Yes
